rms,spectral_centroid,spectral_bandwidth,spectral_flatness,crest_factor,hf_energy_ratio,peak_prominence,window_id,label
11.283178306898389,68.90651940075757,43.615307529892135,0.09003921884732626,1.5297038316088478,0.050206593565088685,0.13048176979349574,63,drill
11.096005097327156,93.27610823453584,51.067289503443156,0.15995055067179392,1.4008638639648738,0.11532329725913372,0.06574434760888359,64,drill
12.299182016370107,70.63363118813197,47.531623077905756,0.09879909493146918,1.9508086659320953,0.06825443253369266,0.7703091367810324,65,drill
11.109068733067762,72.98557830616079,45.14230612641079,0.10782673830170103,2.5108118626170786,0.06400967534843027,0.5890356521101705,66,drill
12.541564860204984,65.38158377880971,33.80100904323894,0.05110275263286854,1.741024953376713,0.019722678012520988,0.3913127906640892,67,drill
10.903097940846278,71.59228716611483,36.941138590292255,0.08508247649715024,1.989148518532308,0.04387628609820128,0.5168716828850168,68,drill
11.93032685121253,62.62109400053582,30.864750698442183,0.050778246935298615,1.7895290886593156,0.021180558782934348,0.5124623871145005,69,drill
11.471468502285884,70.7198714261888,34.51889889435477,0.07523230238502153,1.7458866151711425,0.040856067475536675,0.6182496044750642,70,drill
11.12668197167779,66.01625461501676,33.29959047345431,0.0592993317890661,1.7205985462036222,0.020932550530386018,0.19641757209491117,71,drill
11.696116104379294,67.64492240151945,31.302937767262517,0.057420544716748775,1.7993275597448573,0.027634831070235327,0.41917290998954043,72,drill
12.008124280158848,71.50896930540742,39.81460812614005,0.08308832975773006,1.9132020391599909,0.038161635716788565,0.26716558339254665,73,drill
11.303756372768781,66.32556569627891,29.370831118174245,0.04968795812141827,1.8589900219687006,0.01783200739467924,0.4472262312643922,74,drill
11.879322088948015,64.70451372678822,29.769758123366174,0.04309127916511977,1.6500217570154263,0.024564656848490816,0.46603369664090427,75,drill
11.037226489679739,75.12499744402687,37.25163237914529,0.08217756393773681,1.8045673577293342,0.045892769042483864,0.2781715139711319,76,drill
11.308440086142427,68.19944458237222,40.52275022154454,0.0971348280848785,1.5387817078855512,0.03246766966292781,0.1496703856460794,77,drill
11.314873435439349,68.21275414214033,31.637647872256014,0.06104123227118472,1.8363338151937858,0.018603496743786314,0.19238764045975018,78,drill
11.23057857682572,64.79588532479663,36.1355841999103,0.07115569878521112,1.693024887517128,0.03233682058604939,0.4852484297901282,79,drill
11.304166660168933,68.58998639146397,31.15467499129,0.057685074256329336,1.5927237960746767,0.02692506052132015,0.19727938649795976,80,drill
11.582412738877615,72.64800048973323,37.671502792798414,0.08331439252538884,1.7611436615617986,0.03153819557136721,0.39705137370380356,81,drill
11.447059028429019,67.69175489982585,30.541307375014377,0.047505178870757024,1.6579008057730376,0.01748992620638626,0.47858726618378195,82,drill
11.793349692936596,67.59972778028545,39.92474817386586,0.07460432599565911,1.9630979685568308,0.03175119634856465,0.42268405751326465,83,drill
10.061608347066011,92.10696691288263,103.62351444663813,0.06146690473243739,1.2666169926221325,0.16740512740370225,0.03804522595526733,4,pmf
10.063470969568957,90.23340187656501,36.611182639577414,0.007438054052953792,1.2668562967379706,0.021133942162242937,0.2838999608422055,5,pmf
10.151096606115004,84.06123835952158,47.098861909565834,0.017828197124809715,1.2179175476815907,0.034664928837330175,0.09494441376232278,6,pmf
10.76604924152514,94.74805504715586,45.62316769497136,0.008698412037483793,1.352875051474542,0.05012258047384684,0.388468286330023,7,pmf
11.123956637324104,105.4340292069928,41.492582835680246,0.011124687193510794,1.4219130082254536,0.08247652714206978,0.8447752364514609,8,pmf
11.126302709427494,102.2134157774414,32.14684348050844,0.008864093738616614,1.3178380688873101,0.0556918880671688,0.4745431964083848,9,pmf
11.135071745034713,103.03754877027576,35.855913629678184,0.01272959115625364,1.4390418486098073,0.06633689880600747,0.9957066281529475,10,pmf
10.814455479529448,102.75661138101316,33.70721804914412,0.009697889222965234,1.2821671591041959,0.05237500412339534,0.4136828668781965,11,pmf
10.459581736394666,103.58758353462834,39.77255692253516,0.014385906965754742,1.3545971548118327,0.06894890325921028,0.4262666962429331,12,pmf
10.64224412680857,89.8174207686767,50.56611675788511,0.008946367402861595,1.321695716277496,0.05629181031422898,0.26167799485520565,13,pmf
10.690981047217289,88.01035362167504,53.8051526841594,0.024242214837498006,1.4163954845527593,0.05709871297229062,0.39252563001012103,14,pmf
10.8021077299448,104.75939401532966,35.246143307672554,0.00934947985547696,1.4367764961246203,0.07765386777575937,0.5791185862392277,15,pmf
10.804710544095837,104.09600016799062,38.84301514054661,0.011765880583751534,1.3471899657578212,0.055280976893208766,0.566959441220686,16,pmf
10.873779845250736,100.51874355976035,27.579505166803663,0.00584447151178538,1.27042239576883,0.03329955830603715,0.6585979879259298,17,pmf
10.9981554323707,103.00974744834231,34.76563533083498,0.008130663171252269,1.370314313791213,0.059492559456850155,0.8369944899288531,18,pmf
10.824942992866747,101.83826051888902,31.57416231878388,0.006539645300521369,1.3012344020802276,0.042379974538828864,0.6906264522642943,19,pmf
10.818652764433521,101.86291269115014,35.55849152187203,0.009518317870677702,1.327837927053963,0.055441743754177986,0.6888953419829154,20,pmf
10.72654605809532,100.93516770831936,30.146930991880215,0.0055600658560661514,1.3036679159560818,0.03714163771097043,0.6662761137996054,21,pmf
10.754828711178982,102.88261400370563,34.24937450205924,0.005700650724510195,1.3776652230914732,0.04565334940931328,0.6727268683789451,22,pmf
10.65852617362949,100.93894247720688,29.194995686666974,0.004463629201653753,1.3189951557623032,0.034261354470955505,0.6447852926421078,23,pmf
10.746425469124143,105.29227144736414,40.24600219177398,0.00612003168471854,1.2978290011274578,0.06388039397758184,0.722312995861119,24,pmf
10.592364042427196,101.78898508185081,31.75453872554542,0.004457814811746348,1.299692659763689,0.037025211745398405,0.5712244574648917,25,pmf
10.64455412292501,106.36179250085031,42.29898572993163,0.005915163663665852,1.341440118273859,0.06753574005990215,0.6544333525383605,26,pmf
10.464540925727253,101.60366644980168,36.52291325727217,0.005351457222164079,1.275200946314394,0.039823249413122035,0.42717124174393767,27,pmf
10.632753412299895,105.44054146744705,40.996091073798006,0.005236762353840878,1.3651101394164726,0.057068783332965875,0.6828946439080983,28,pmf
10.512268558926356,101.94611113757887,32.60171155984995,0.003631491295781749,1.307165056449456,0.03815509185793162,0.5519506000870664,29,pmf
10.606629205778068,105.7123052622877,41.71850586996067,0.0059671028148117885,1.3253079709282352,0.05877889476989165,0.6403895133859848,30,pmf
10.543379098347016,101.58704163043791,31.878016518645687,0.003652739364403445,1.284068602834354,0.034905586916382535,0.5899669905992978,31,pmf
10.571471745729033,105.21768913673638,39.918560995665686,0.005171278919945573,1.3450971591293432,0.055471451667044834,0.760947836016678,32,pmf
10.632176796547679,101.60970050424007,31.486090266779353,0.004781946773593597,1.295636695741794,0.03544974080272608,0.6430376973775891,33,pmf
10.545794377802812,101.46028158294837,31.85965626992112,0.007250512298854446,1.3067724138122752,0.03905327071501938,0.7108735737108539,34,pmf
10.477601479188166,100.52126827366105,31.271942520554507,0.005035908952807876,1.27506044034192,0.029768835664371114,0.508789023008484,35,pmf
10.575156176377817,105.27184366367945,39.67459604289,0.006382780269589048,1.317988978579449,0.06066711539427426,0.6955101302863879,36,pmf
10.472587660607028,100.28632617461618,30.344887717704903,0.004704631410823886,1.284040663722222,0.02795091412315144,0.5284906744114736,37,pmf
10.48437725457858,106.59715025544357,42.47124264999041,0.005396024686908331,1.3373071461743393,0.06676561863802725,0.6343862865748182,38,pmf
10.612249198300853,100.63945404218188,32.48153501632032,0.005936658985348161,1.338445914993913,0.03206029449780948,0.6313748674185973,39,pmf
10.586479752172739,103.28944933582115,36.90367323742649,0.007853246827002301,1.3349504912906953,0.054325299458899225,0.7222083676486962,40,pmf
10.555345494165111,99.00226428206125,39.20073849859487,0.004150511707346082,1.3085685565451497,0.035764787275553635,0.5513298386011396,41,pmf
10.34367261905555,104.16319960928516,37.987088683594344,0.0045681176939238455,1.33317590529653,0.04667841475595147,0.702585701568615,42,pmf
10.508781817894278,102.57965704892246,35.89212678232249,0.00384296451957029,1.3086884293611802,0.037576930778661484,0.5616550983686103,43,pmf
10.473516556392354,100.45731357292739,28.372193553114897,0.003546210763511442,1.3397785699684917,0.029034603654198795,0.8883721715905323,44,pmf
10.490171198352291,103.39323532674719,36.511861543983265,0.004984184284214647,1.3028143290140521,0.04043424309650379,0.5323379621920837,45,pmf
10.550425764099712,99.46098014389287,25.744269189414965,0.004847966970616367,1.3291088737140042,0.029922913048531983,0.84746082783221,46,pmf
10.606830441849667,105.3963926350854,41.29377973457031,0.004777630131237107,1.2900795134397396,0.0557974060658453,0.510651887677856,47,pmf
10.618210322390434,105.2577285715196,38.66854887346375,0.007737712764431375,1.2529039932820005,0.06427107419407926,0.5451554606842404,48,pmf
10.62019273439966,112.36480404598184,53.09325720704994,0.010747816586138229,1.2896441510487415,0.11292951992032349,0.43555667326881037,49,pmf
10.70930043751574,101.33771378035887,30.44759141455047,0.006181583838293543,1.3349841137794576,0.04402226010193843,0.508491832113652,50,pmf
10.682237397940442,109.77092035043519,49.054701871713924,0.006824802804988077,1.3241798159670957,0.09392763135790988,0.6627257195360716,51,pmf
10.529760478478366,105.57215195949736,42.999180885032885,0.005637955714139268,1.2876635498201912,0.05697441845702567,0.46084570658693136,52,pmf
10.75459891751473,108.48547567381735,43.28072234319501,0.010056646770624981,1.298333336091228,0.09240030571018341,0.6966114497781433,53,pmf
10.65731775047533,107.20083876994981,42.143849901368434,0.005323305440132133,1.286728096118885,0.07225091787702938,0.5177568565105477,54,pmf
10.564752808666064,109.23817027680019,44.63057190494825,0.009438623436098591,1.2657564506785537,0.09861479157925958,0.4668459316366059,55,pmf
10.711478809365358,107.4922875908841,43.38955948943757,0.0066830736201064205,1.3090543167516417,0.0723999015956789,0.5758531286897265,56,pmf
10.514910753331804,101.24326955811459,30.11406288541201,0.00649168290630073,1.2860991832959026,0.03882703221169957,0.6058034822866663,57,pmf
10.630260619521154,103.76935408879693,39.76666149803255,0.005773048002485343,1.2773605916044448,0.052624930422783156,0.5316354021733983,58,pmf
10.509323487807286,98.72700756576674,27.852287363439558,0.006733070396523423,1.3236756925086501,0.030917033476257683,0.601475827988258,59,pmf
10.546424221545266,106.82974671613111,45.90838197087394,0.006228025592380243,1.3035977667722551,0.06598112945828237,0.4545965322034291,60,pmf
10.587754379871907,98.69046646504366,25.1215947941163,0.006013483139611584,1.3199125014783009,0.025770469409334334,0.7000139725424468,61,pmf
10.68576547021502,105.18007236830495,38.705624144048386,0.00727777626241328,1.3207419483676144,0.061508784949802595,0.6014487142100142,62,pmf
